Company,Category,Product Code,Product Name,Full Description,Short Code,Commodity Code,EAN (Bar Code),Wash Degrees,Gender,GSM,Composition,Specifications,Colour Code,Colour,Pantone,Hex,Size,Price Single,Qty Single,Price Pack,Pack Qty,Price Caton,Carton Qty,Price 1K,1K Qty,MyPrice,Model Large Image,Model Small Image,Large Colour Image,Small Colour Image,Video Link,Packaging,Country of Origin,Gross Weight,Net Weight,Tax Code
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Navy - 3XL - 180GSM Men's Polo Shirt,114NY3XL,6105201000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,NY,Navy,296 C,#041C2C,3XL,3.95,1,3.65,10,3.45,60,3.3,1000,3.3,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-NY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Navy - L - 180GSM Men's Polo Shirt,114NYLR,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,NY,Navy,296 C,#041C2C,L,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-NY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Navy - M - 180GSM Men's Polo Shirt,114NYMD,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,NY,Navy,296 C,#041C2C,M,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-NY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Navy - Small - 180GSM Men's Polo Shirt,114NYSM,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,NY,Navy,296 C,#041C2C,S,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-NY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Navy - XL - 180GSM Men's Polo Shirt,114NYXL,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,NY,Navy,296 C,#041C2C,XL,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-NY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Navy - XS - 180GSM Men's Polo Shirt,114NYXS,6105201000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,NY,Navy,296 C,#041C2C,XS,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-NY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Purple - 2XL - 180GSM Men's Polo Shirt,114PR2XL,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,PR,Purple,2755 U,#5D538B,2XL,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-PR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-PR-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Purple - 3XL - 180GSM Men's Polo Shirt,114PR3XL,6105201000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,PR,Purple,2755 U,#5D538B,3XL,3.95,1,3.65,10,3.45,60,3.3,1000,3.3,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-PR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-PR-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Purple - L - 180GSM Men's Polo Shirt,114PRLR,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,PR,Purple,2755 U,#5D538B,L,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-PR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-PR-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Purple - M - 180GSM Men's Polo Shirt,114PRMD,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,PR,Purple,2755 U,#5D538B,M,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-PR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-PR-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Purple - S - 180GSM Men's Polo Shirt,114PRSM,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,PR,Purple,2755 U,#5D538B,S,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-PR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-PR-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Purple - XL - 180GSM Men's Polo Shirt,114PRXL,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,PR,Purple,2755 U,#5D538B,XL,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-PR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-PR-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Purple - XS - 180GSM Men's Polo Shirt,114PRXS,6105201000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,PR,Purple,2755 U,#5D538B,XS,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-PR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-PR-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Red - 2XL - 180GSM Men's Polo Shirt,114RD2XL,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RD,Red,200 C,#C10435,2XL,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RD-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Red - 3XL - 180GSM Men's Polo Shirt,114RD3XL,6105201000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RD,Red,200 C,#C10435,3XL,3.95,1,3.65,10,3.45,60,3.3,1000,3.3,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RD-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Red - L - 180GSM Men's Polo Shirt,114RDLR,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RD,Red,200 C,#C10435,L,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RD-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Red - M - 180GSM Men's Polo Shirt,114RDMD,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RD,Red,200 C,#C10435,M,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RD-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Red - S - 180GSM Men's Polo Shirt,114RDSM,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RD,Red,200 C,#C10435,S,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RD-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Red - XL - 180GSM Men's Polo Shirt,114RDXL,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RD,Red,200 C,#C10435,XL,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RD-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Red - XS - 180GSM Men's Polo Shirt,114RDXS,6105201000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RD,Red,200 C,#C10435,XS,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RD-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Royal - 2XL - 180GSM Men's Polo Shirt,114RY2XL,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RY,Royal,293 U,#0047B6,2XL,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Royal - 3XL - 180GSM Men's Polo Shirt,114RY3XL,6105201000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RY,Royal,293 U,#0047B6,3XL,3.95,1,3.65,10,3.45,60,3.3,1000,3.3,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Royal - L - 180GSM Men's Polo Shirt,114RYLR,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RY,Royal,293 U,#0047B6,L,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Royal - M - 180GSM Men's Polo Shirt,114RYMD,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RY,Royal,293 U,#0047B6,M,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Royal - S - 180GSM Men's Polo Shirt,114RYSM,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RY,Royal,293 U,#0047B6,S,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Royal - XL - 180GSM Men's Polo Shirt,114RYXL,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RY,Royal,293 U,#0047B6,XL,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Royal - XS - 180GSM Men's Polo Shirt,114RYXS,6105201000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,RY,Royal,293 U,#0047B6,XS,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-RY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-RY-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Sky - 2XL - 180GSM Men's Polo Shirt,114SK2XL,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,SK,Sky,2905 C,#92C9EB,2XL,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-SK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-SK-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Sky - 3XL - 180GSM Men's Polo Shirt,114SK3XL,6105201000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,SK,Sky,2905 C,#92C9EB,3XL,3.95,1,3.65,10,3.45,60,3.3,1000,3.3,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-SK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-SK-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Sky - L - 180GSM Men's Polo Shirt,114SKLR,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,SK,Sky,2905 C,#92C9EB,L,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-SK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-SK-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Sky - M - 180GSM Men's Polo Shirt,114SKMD,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,SK,Sky,2905 C,#92C9EB,M,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-SK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-SK-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Sky - S - 180GSM Men's Polo Shirt,114SKSM,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,SK,Sky,2905 C,#92C9EB,S,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-SK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-SK-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Sky - XL - 180GSM Men's Polo Shirt,114SKXL,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,SK,Sky,2905 C,#92C9EB,XL,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-SK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-SK-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Sky - XS - 180GSM Men's Polo Shirt,114SKXS,6105201000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,SK,Sky,2905 C,#92C9EB,XS,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-SK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-SK-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Sapphire - 2XL - 180GSM Men's Polo Shirt,114SP2XL,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,SA,Sapphire,299 C,#00A3E0,2XL,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-SP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-SP-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Sapphire - 3XL - 180GSM Men's Polo Shirt,114SP3XL,6105201000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,SA,Sapphire,299 C,#00A3E0,3XL,3.95,1,3.65,10,3.45,60,3.3,1000,3.3,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-SP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-SP-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Bangladesh,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Sapphire - L - 180GSM Men's Polo Shirt,114SPLR,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,SA,Sapphire,299 C,#00A3E0,L,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-SP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-SP-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Sapphire - M - 180GSM Men's Polo Shirt,114SPMD,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,SA,Sapphire,299 C,#00A3E0,M,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-SP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-SP-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
Uneek Clothing,POLOSHIRT,UC114,Men's Ultra Cotton Poloshirt,UC114 - Sapphire - S - 180GSM Men's Polo Shirt,114SPSM,61061000,5.05568E+12,40,Unisex,180,100% RING SPUN COMBED COTTON,,SA,Sapphire,299 C,#00A3E0,S,3.45,1,3.15,10,2.95,60,2.8,1000,2.8,https://images.uneekclothing.com/model-highres/UC114-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC114-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC114-SP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC114-SP-L.jpg,https://images.uneekclothing.com/videos/UC114_FINAL.mp4,,Pakistan,0.46,0.37,STANDARD
